,User id,Club,Genre,Age,Zone géographique,Occupation,Sport,Film,Interactions en ligne,Revenu,Permis de conduire,Motorisé,Que faites vous pendant votre temps libre?,Vous aimez les jeux videos?,vous préférez quelles marques,Que fais tu pendant ton temps libre?,En général quel type d'information as tu besoin?,"Plus globalement, as-tu des projets personnels ?",T’intéresses tu à la politique ?,Vois-tu un intérêt à voter ?,"D’après toi, qu’est-ce qui manque le plus aux jeunes de ton âge?",Vous disposez (plusieurs réponses possible),vous êtes ,combien de voitures disposez vous dans votre famille,j'habite?,Pour me déplacer je prends ,As-tu accès à internet facilement?
1977,62934b0a4346ed002a14594f,,femme,,nabeul,,,romantique,facebook,entre 650 1200 dtn mois,false,false,tvjeux vidéos,non,chanel saint laurent dior louis vuitton,activités associatives tvjeux vidéos,etudesformations,voyage,false,false,espaces jeunes sécurité,sèche linge,locataire,aucune,"chez, parent",,false
1978,6206a2ae807e1a002035ded0,,homme,,sousse,,,action,instagram,entre 400 650 dtn mois,false,false,internet tvjeux vidéos,oui,nike lacoste bos prada,activités associatives,autre,projet detudes,true,true,sécurité,aucun,locataire,1,"chez, parent",,true
1979,6232511f584c64001f461e84,sahel,homme,entre 18 24 an,sousse,,football,comédie,facebook instagram autre,plus der 5000 dtn mois,false,false,activités sportives tvjeux vidéos,oui,nike lacoste bos prada,tvjeux vidéos,métiers,projet particulier,true,true,évènements culturels,lave vaisselle,propiétaire,2,"chez, parent",,true
1980,62188d87a2acb3001fb2c0aa,,homme,moins 18 an,jendouba,,football,science fiction,facebook,,false,true,activités sportives,non,nike lacoste bos prada,activités sportives,etudesformations,voyage,false,true,évènements culturels,machine a laver automatique,propiétaire,1,,bus,true
1981,621a4925bdc1d6001ee0fe65,"club, africain",femme,moins 18 an,tunis,collège,football,action,facebook,entre 400 650 dtn mois,false,false,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,false,false,évènements culturels,machine a laver automatique,propiétaire,2,"chez, parent",bus,false
1982,6220ccef203e20001fc9c6bc,tunis,homme,entre 18 24 an,tozeur,lycée,football,romantique,facebook instagram tik tok,inferieur 400 dtn mois,,false,autre activités associatives,oui,chanel saint laurent dior louis vuitton,internet,offres demploi,voyage,true,true,évènements culturels,machine a laver automatique,propiétaire,1,"chez, parent",bus,
1983,62e838ef91cdeb001fb03bad,,,,sousse,,,horreur,instagram,plus der 5000 dtn mois,false,false,tvjeux vidéos,non,nike lacoste bos prada,activités associatives,offres demploi,projet detudes,false,false,espaces jeunes,machine a laver semi automatique,propiétaire,1,,taxi,false
1984,6210fa064413240020f24fec,tunis,femme,,tunis,recherche dun emploi,,action,facebook,plus der 5000 dtn mois,true,false,internet tvjeux vidéos,oui,nike lacoste bos prada,activités sportives,etudesformations,voyage,true,true,évènements culturels,machine a laver automatique,propiétaire,aucune,autre,bus,true
1985,629709f1da298a002a0faa00,c,homme,entre 25 34 an,sousse,,football,romantique,facebook,entre 400 650 dtn mois,false,false,activités sportives,non,nike lacoste bos prada,activités sportives,etudesformations,voyage,false,false,transport,sèche linge,locataire,aucune,,metro,
1986,620980b4031a46002020bab7,"club, africain",femme,entre 25 34 an,tunis,salariée,,romantique,facebook instagram,entre 1200 1800 dtn mois,true,true,internet sortie entre amis lecture tvjeux vidéos,non,chanel saint laurent dior louis vuitton,internet lecture sortie entre amis,etudesformations vie pratique transport horaires d’ouverture différentes structure santé sport losirs,projet professionnel voyage,false,false,évènements culturels transport espaces jeunes sécurité instance donner avis lieux où s’informer lieux où demander conseils structure sportives,climatiseur,propiétaire,1,"chez, parent",metro,true
1987,62c9d3e6b47035002aee6c5e,tunis,homme,entre 25 34 an,medenine,,football,horreur,facebook instagram tik tok snapshat,entre 400 650 dtn mois,true,false,activités sportives,oui,nike lacoste bos prada,activités sportives activités associatives sortie entre amis,autre,voyage,true,true,transport,climatiseur,locataire,aucune,appartement,,false
1988,6206cbccb872f7001f7e7a13,tunis,femme,entre 18 24 an,tunis,lycée,,action,facebook,inferieur 400 dtn mois,true,false,internet,oui,nike lacoste bos prada,activités sportives,métiers,voyage,false,false,évènements culturels,aucun,locataire,aucune,"chez, parent",taxi,false
1989,6206b219b872f7001f7e2068,,homme,entre 18 24 an,sousse,lycée,football,action,tik tok,entre 1000 1800 dtn mois,false,false,activités sportives internet,oui,nike lacoste bos prada,activités sportives,sport losirs,projet detudes,false,true,autre,machine a laver automatique,propiétaire,aucune,,bus,false
1990,6206541fb872f7001f7d56ce,,homme,entre 18 24 an,tunis,,,romantique,facebook instagram tik tok,plus der 5000 dtn mois,,true,internet,oui,nike lacoste bos prada,tvjeux vidéos,offres demploi,voyage,false,false,transport,machine a laver automatique,propiétaire,1,,,
1991,620bf433a22e64002b4106b1,,homme,,tunis,,,action,facebook,entre 1200 1800 dtn mois,,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,false,false,évènements culturels sécurité,lave vaisselle,locataire,2,"chez, parent",,
1992,6208fc5069ce2d0020d0a370,,homme,,tunis,,handball,horreur,autre,inferieur 400 dtn mois,false,false,activités sportives,oui,nike lacoste bos prada,activités sportives internet,sport losirs,projet particulier,false,false,espaces jeunes lieux où demander conseils,aucun,locataire,aucune,appartement,,
1993,6284f5ac9d6323002b8ee361,tunis,femme,moins 18 an,tunis,lycée,football,action,facebook,entre 1800 3000 dtn mois,,false,activités sportives,oui,nike lacoste bos prada,activités sportives,etudesformations,voyage,false,false,transport,machine a laver semi automatique,locataire,1,"chez, parent",,false
1994,6292728c212aef002b8062b9,"club, africain",homme,moins 18 an,sidi bouzid,,"handball, football",science fiction,facebook snapshat instagram tik tok,inferieur 400 dtn mois,true,true,lecture,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations offres demploi métiers vie pratique transport horaires d’ouverture différentes structure sport losirs santé projets létranger voyage études emplois logement,voyage projet detudes projet professionnel projet humanitaire carritatif,true,true,évènements culturels espaces jeunes transport,machine a laver automatique,propiétaire,aucune,"chez, parent",bus,true
1995,6236164daf93ec0020cc332b,tunis,femme,entre 25 34 an,tunis,,,comédie,facebook,entre 1200 1800 dtn mois,true,false,internet tvjeux vidéos,non,chanel saint laurent dior louis vuitton,tvjeux vidéos,offres demploi,projet professionnel,false,true,transport,sèche linge,locataire,aucune,,metro,
1996,6237b7ae894639002ae3d646,tunis,homme,entre 18 24 an,bizerte,,football,romantique,facebook instagram tik tok autre,plus der 5000 dtn mois,false,true,activités sportives,oui,nike lacoste bos prada,tvjeux vidéos,etudesformations,voyage,false,false,évènements culturels,machine a laver automatique,propiétaire,aucune,"chez, parent",bus,false
1997,62af2bdb20b51c002070099f,"club, africain",homme,entre 18 24 an,tunis,lycée,football,action,facebook instagram tik tok,entre 1800 3000 dtn mois,true,false,autre internet,non,nike lacoste bos prada,activités sportives activités associatives,sport losirs autre etudesformations,voyage projet detudes,false,false,sécurité structure sportives lieux où demander conseils,aucun,locataire,1,"chez, parent",,true
1998,6216952d8f081f001ff72f81,,homme,,tunis,,,comédie,facebook instagram tik tok snapshat,plus der 5000 dtn mois,false,true,activités sportives,non,chanel saint laurent dior louis vuitton,tvjeux vidéos internet sortie entre amis,offres demploi sport losirs etudesformations projets létranger voyage études emplois santé,projet detudes,true,true,espaces jeunes structure sportives évènements culturels lieux où demander conseils,sèche linge,locataire,plus 2,"chez, parent",,
1999,62e839d88a48ff001ef6ef10,,,,nabeul,,football,policier,facebook,entre 1000 1800 dtn mois,,true,activités sportives tvjeux vidéos,oui,nike lacoste bos prada,activités sportives,etudesformations,voyage,true,false,évènements culturels,machine a laver automatique,propiétaire,1,,,true
2000,6209466eca15d4001ff3c80c,"club, africain",homme,entre 18 24 an,tozeur,,football,action,facebook,plus der 5000 dtn mois,,false,internet activités sportives,oui,nike lacoste bos prada,activités sportives,offres demploi,voyage,true,true,transport,machine a laver automatique,propiétaire,plus 2,,,
2001,6213b4cd434532001f121e10,"o, beja",femme,,jendouba,,,policier,facebook,plus der 5000 dtn mois,false,false,sortie entre amis,oui,chanel saint laurent dior louis vuitton,internet,sport losirs,voyage,false,false,sécurité,aucun,propiétaire,aucune,,,
2002,6284b71574e9ee002a09654d,tunis,femme,entre 25 34 an,tunis,,,comédie,facebook,entre 1200 1800 dtn mois,,false,internet,non,nike lacoste bos prada,tvjeux vidéos,offres demploi,projet professionnel,false,true,transport,chauffage central,locataire,aucune,,taxi,
2003,6210df4e619553001f56ffe5,,femme,entre 18 24 an,nabeul,,,comédie,instagram facebook,entre 1800 3000 dtn mois,,false,internet,oui,chanel saint laurent dior louis vuitton,activités sportives,offres demploi etudesformations projets létranger voyage études emplois santé sport losirs vie pratique transport horaires d’ouverture différentes structure métiers logement,projet detudes projet professionnel,false,false,espaces jeunes sécurité transport,lave vaisselle,propiétaire,2,,taxi,false
2004,620814b0acad62002a5eff30,"club, africain",femme,entre 18 24 an,nabeul,lycée,,science fiction,autre,entre 1200 1800 dtn mois,false,false,internet lecture,non,chanel saint laurent dior louis vuitton,activités associatives tvjeux vidéos internet,etudesformations,projet particulier,false,false,évènements culturels espaces jeunes structure sportives,machine a laver automatique,propiétaire,aucune,"chez, parent",vélo,false
2005,62c4156842998d002ac13914,,homme,,tunis,,,action,autre,plus der 5000 dtn mois,false,false,tvjeux vidéos,oui,nike lacoste bos prada,activités sportives,autre,voyage,false,false,autre,climatiseur,propiétaire,aucune,autre,,false
2006,623ec076a92c39001fd65ed4,sahel,femme,entre 18 24 an,sousse,,danse,comédie,facebook,entre 650 1200 dtn mois,false,true,tvjeux vidéos internet,oui,nike lacoste bos prada,tvjeux vidéos,santé,voyage,false,false,évènements culturels,machine a laver automatique,propiétaire,1,"chez, parent",voiture,
2007,620fe1caf513d8001f8386ac,"club, africain",homme,entre 25 34 an,gabes,,aucun,action,facebook instagram autre,entre 1000 1800 dtn mois,false,false,activités sportives tvjeux vidéos internet sortie entre amis autre,oui,nike lacoste bos prada,tvjeux vidéos internet sortie entre amis activités sportives activités associatives,sport losirs,projet particulier,false,false,espaces jeunes sécurité structure sportives transport,climatiseur,propiétaire,aucune,"chez, parent",bus,true
2008,6206557acbad6e0020e1b4fd,tunis,homme,entre 18 24 an,sidi bouzid,luniversité,,science fiction,facebook,inferieur 400 dtn mois,false,false,autre,oui,nike lacoste bos prada,sortie entre amis internet,etudesformations sport losirs,projet particulier,false,false,évènements culturels transport espaces jeunes sécurité instance donner avis lieux où s’informer lieux où demander conseils structure sportives,aucun,locataire,aucune,,autre,
2009,625189e7cb2dac0020ad96f1,tunis,homme,moins 18 an,tunis,,,action,facebook tik tok snapshat,entre 1800 3000 dtn mois,false,true,activités sportives internet autre,oui,chanel saint laurent dior louis vuitton,activités sportives activités associatives internet,autre,projet detudes,false,false,évènements culturels espaces jeunes,machine a laver semi automatique,locataire,aucune,"chez, parent",taxi,false
2010,62335d5eaf93ec0020cacd86,,femme,entre 18 24 an,sfax,,aucun,romantique,facebook instagram tik tok,inferieur 400 dtn mois,false,false,internet lecture,non,chanel saint laurent dior louis vuitton,internet,autre,projet particulier,false,false,autre,congélateur hors celui réfrigérateur,propiétaire,aucune,"chez, parent",bus,false
2011,6244b1a5428ea800201faec6,,homme,entre 18 24 an,tunis,,,action,facebook,entre 3000 5000 dtn mois,false,false,sortie entre amis,oui,nike lacoste bos prada,tvjeux vidéos,etudesformations,projet particulier,false,false,évènements culturels,climatiseur,locataire,aucune,,,
2012,62322e17cccc1c001f6f175f,"c, sfaxien",homme,entre 25 34 an,sfax,salariée,"football, handball",action,facebook instagram autre,entre 650 1200 dtn mois,true,false,activités associatives activités sportives tvjeux vidéos internet sortie entre amis lecture,oui,nike lacoste bos prada,activités sportives activités associatives tvjeux vidéos internet sortie entre amis lecture,etudesformations offres demploi métiers sport losirs santé logement projets létranger voyage études emplois autre,projet particulier,true,false,évènements culturels transport espaces jeunes sécurité instance donner avis structure sportives autre,machine a laver semi automatique,locataire,aucune,,,
2013,62bcbad620b51c002078dd3a,,femme,moins 18 an,tozeur,lycée,,action,autre,plus der 5000 dtn mois,,true,tvjeux vidéos,oui,nike lacoste bos prada,tvjeux vidéos,offres demploi,voyage,true,true,transport,machine a laver semi automatique,propiétaire,aucune,"chez, parent",,true
2014,62ad87e8b7925a001fc803de,,homme,,tunis,,,action,instagram,inferieur 400 dtn mois,,true,activités sportives,oui,nike lacoste bos prada,tvjeux vidéos,métiers,projet professionnel,true,true,espaces jeunes,machine a laver semi automatique,propiétaire,plus 2,,,true
2015,622da110cccc1c001f6cd537,tunis,homme,entre 18 24 an,jendouba,,,action,autre,inferieur 400 dtn mois,,true,tvjeux vidéos,oui,nike lacoste bos prada,internet,autre,projet humanitaire carritatif,false,true,lieux où demander conseils,aucun,locataire,aucune,"chez, parent",,true
2016,620ff1e14413240020f1cbe6,"club, africain",femme,entre 18 24 an,bizerte,,,policier,facebook instagram tik tok snapshat,inferieur 400 dtn mois,false,false,activités sportives internet,non,chanel saint laurent dior louis vuitton,internet,offres demploi etudesformations,projet particulier,false,false,autre,congélateur hors celui réfrigérateur,propiétaire,aucune,"chez, parent",bus,true
2017,62b08da520b51c002070cdc4,,homme,,sfax,lycée,,action,facebook,inferieur 400 dtn mois,,true,activités associatives,oui,nike lacoste bos prada,tvjeux vidéos,offres demploi,voyage,false,false,transport,lave vaisselle,locataire,1,,metro,
2018,62b6eef4b7925a001fccadce,tunis,homme,moins 18 an,mahdia,lycée,football,action,facebook tik tok snapshat,plus der 5000 dtn mois,false,false,tvjeux vidéos,oui,nike lacoste bos prada,tvjeux vidéos,etudesformations,projet particulier,false,false,espaces jeunes,machine a laver automatique,propiétaire,aucune,"chez, parent",vélo,
2019,62a88c77c4e208001f8fd8a5,,homme,moins 18 an,tunis,,,horreur,tik tok,entre 1800 3000 dtn mois,true,true,activités associatives,oui,chanel saint laurent dior louis vuitton,activités associatives,métiers,voyage,true,false,transport,machine a laver semi automatique,propiétaire,aucune,appartement,,true
2020,620573a8cbad6e0020e1294f,,homme,,tunis,,,romantique,snapshat,entre 1200 1800 dtn mois,false,false,activités sportives,oui,chanel saint laurent dior louis vuitton,internet,vie pratique transport horaires d’ouverture différentes structure,projet humanitaire carritatif,false,false,espaces jeunes,climatiseur,locataire,2,,,false
2021,620a63e4031a460020219943,"club, africain",homme,,gabes,recherche dun emploi,aucun,action,facebook,inferieur 400 dtn mois,true,true,tvjeux vidéos,oui,nike lacoste bos prada,internet,vie pratique transport horaires d’ouverture différentes structure,voyage,true,true,autre,machine a laver automatique,propiétaire,aucune,,autre,true
2022,62c1ffc742998d002abfabce,,femme,moins 18 an,tunis,,football,action,facebook,plus der 5000 dtn mois,false,false,activités sportives,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos activités sportives,etudesformations,projet professionnel projet detudes,true,true,évènements culturels,machine a laver automatique,propiétaire,aucune,"chez, parent",,
2023,623b6138894639002ae4d711,tunis,homme,entre 25 34 an,tunis,recherche dun emploi,football,action,facebook,plus der 5000 dtn mois,false,false,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,sport losirs,voyage,false,false,transport,machine a laver automatique,propiétaire,aucune,"chez, parent",,false
2024,629757c4da298a002a0ffccf,tunis,homme,,kef,,,action,facebook,entre 1200 1800 dtn mois,true,false,internet,non,chanel saint laurent dior louis vuitton,internet,offres demploi,voyage,true,false,transport,climatiseur,locataire,aucune,,voiture,true
2025,62b714ce20b51c002073d071,,homme,moins 18 an,gabes,collège,handball,policier,instagram,entre 1000 1800 dtn mois,false,false,sortie entre amis,oui,nike lacoste bos prada,activités associatives,offres demploi,voyage,false,false,transport,lave vaisselle,locataire,1,,,false
2026,62dd320ad590dc001f00b180,,,,tunis,,football,action,facebook instagram,plus der 5000 dtn mois,,true,activités sportives,oui,,activités associatives activités sportives,etudesformations offres demploi,projet professionnel projet detudes,true,true,évènements culturels,machine a laver automatique,propiétaire,aucune,,,true
2027,62055ec6b8dde6001f55c671,tunis,homme,entre 25 34 an,tunis,salariée,football,action,facebook,entre 650 1200 dtn mois,false,false,autre,non,nike lacoste bos prada,activités sportives internet tvjeux vidéos sortie entre amis,etudesformations offres demploi métiers sport losirs vie pratique transport horaires d’ouverture différentes structure santé logement projets létranger voyage études emplois,voyage projet detudes,false,false,sécurité structure sportives évènements culturels espaces jeunes,aucun,propiétaire,aucune,"chez, parent","bus, metro",
2028,621e02a2a2acb3001fb50770,"club, africain",homme,,tunis,,football,action,facebook,entre 3000 5000 dtn mois,,true,activités associatives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,projet detudes,false,true,évènements culturels,aucun,locataire,plus 2,"chez, parent",bus,true
2029,6217c8e5a2acb3001fb27f1a,,,,tunis,,football,action,facebook,entre 3000 5000 dtn mois,true,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,projet detudes,true,true,transport,machine a laver semi automatique,locataire,1,"chez, parent",bus,true
2030,629887b54346ed002a18852f,"club, africain",homme,entre 25 34 an,gabes,recherche dun emploi,aucun,comédie,facebook instagram tik tok snapshat,inferieur 400 dtn mois,true,true,tvjeux vidéos internet sortie entre amis,oui,nike lacoste bos prada,internet,etudesformations offres demploi métiers,voyage projet detudes projet professionnel projet humanitaire carritatif,true,true,évènements culturels espaces jeunes,machine a laver semi automatique,locataire,1,"chez, parent",voiture,true
2031,621e5282619553001f5c889a,"club, africain",homme,moins 18 an,tunis,,football,action,instagram facebook tik tok,plus der 5000 dtn mois,true,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,false,true,évènements culturels,machine a laver automatique,locataire,plus 2,"chez, parent",bus,true
2032,6209601c031a460020202f6d,,homme,entre 18 24 an,tunis,,,action,facebook,entre 650 1200 dtn mois,true,true,tvjeux vidéos internet,oui,nike lacoste bos prada,activités sportives,offres demploi,voyage,false,true,évènements culturels,climatiseur,propiétaire,1,,taxi,false
2033,628b9f642daff2002ac88478,"club, africain",homme,entre 18 24 an,medenine,lycée,,horreur,facebook instagram tik tok snapshat,entre 1800 3000 dtn mois,false,true,activités sportives internet,non,nike lacoste bos prada,internet,etudesformations,projet particulier,false,false,espaces jeunes,lave vaisselle,propiétaire,1,"chez, parent",moto,true
2034,62079713807e1a00203708e2,,homme,entre 18 24 an,jendouba,lycée,football,action,facebook,entre 1800 3000 dtn mois,false,false,tvjeux vidéos internet,oui,nike lacoste bos prada,tvjeux vidéos,etudesformations,voyage,false,false,évènements culturels,machine a laver semi automatique,propiétaire,2,"chez, parent",,
2035,6209001df75cbe001f0a863d,,femme,,tunis,,football,action,facebook,,,false,activités sportives,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,métiers,projet detudes,false,true,espaces jeunes,,,,,,
2036,62c4cc23320843002ade96d3,soliman,homme,entre 25 34 an,nabeul,salariée,football,comédie,facebook,entre 1000 1800 dtn mois,true,false,activités sportives sortie entre amis,oui,nike lacoste bos prada,activités sportives tvjeux vidéos internet sortie entre amis,offres demploi métiers etudesformations vie pratique transport horaires d’ouverture différentes structure sport losirs santé projets létranger voyage études emplois logement,projet detudes,false,true,espaces jeunes sécurité instance donner avis lieux où s’informer structure sportives,machine a laver semi automatique,propiétaire,aucune,"chez, parent",autre,true
2037,620f7747bdc1d6001edbe10f,"club, africain",homme,moins 18 an,tunis,,football,action,facebook,plus der 5000 dtn mois,false,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,false,false,évènements culturels,machine a laver automatique,propiétaire,aucune,"chez, parent",bus,false
2038,6208537bf75cbe001f09a1ed,,,,sfax,,football,action,facebook instagram,inferieur 400 dtn mois,false,false,activités sportives,non,nike lacoste bos prada,activités sportives activités associatives tvjeux vidéos internet,etudesformations offres demploi,voyage projet detudes,false,false,évènements culturels transport,machine a laver automatique,locataire,plus 2,"chez, parent",bus,
2039,626bfc28f3fa7c001f696c30,"club, africain",homme,moins 18 an,medenine,lycée,,comédie,facebook autre,entre 1200 1800 dtn mois,false,false,tvjeux vidéos internet sortie entre amis lecture autre,oui,nike lacoste bos prada,internet sortie entre amis,autre,projet particulier,false,true,autre espaces jeunes,aucun,propiétaire,1,"chez, parent",autre,true
2040,62362c136d818c001e3695bf,"club, africain",,entre 18 24 an,sfax,lycée,handball,horreur,facebook,plus der 5000 dtn mois,false,true,activités sportives,oui,nike lacoste bos prada,activités sportives,offres demploi,voyage,true,true,autre,machine a laver automatique,locataire,aucune,"chez, parent",metro,false
2041,62c6c3eff3f54c0029348aa7,"club, africain",femme,entre 18 24 an,tunis,luniversité,,romantique,facebook,plus der 5000 dtn mois,false,false,internet,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,false,false,évènements culturels,machine a laver automatique,propiétaire,aucune,"chez, parent",,false
2042,6288c3662daff2002ac76d1f,tunis,homme,entre 18 24 an,medenine,,,action,snapshat,entre 1000 1800 dtn mois,false,true,tvjeux vidéos,oui,nike lacoste bos prada,internet,etudesformations,voyage,true,false,autre,climatiseur,propiétaire,plus 2,,,false
2043,62067454cbad6e0020e210d1,"club, africain",homme,,tunis,luniversité,football,action,facebook instagram autre,entre 1800 3000 dtn mois,false,false,activités sportives tvjeux vidéos internet sortie entre amis,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,autre,projet detudes projet professionnel,false,false,espaces jeunes,machine a laver automatique,propiétaire,aucune,,bus,true
2044,6285248125f12b002afa0ce1,"club, africain",homme,entre 18 24 an,tunis,recherche dun emploi,aucun,action,facebook tik tok autre,inferieur 400 dtn mois,,false,tvjeux vidéos,non,nike lacoste bos prada,internet,offres demploi,projet particulier,true,true,espaces jeunes,aucun,locataire,aucune,,metro,true
2045,620813d15938d6002938b88f,tunis,homme,,tunis,salariée,,action,autre,entre 650 1200 dtn mois,true,false,autre,oui,nike lacoste bos prada,internet,projets létranger voyage études emplois,projet professionnel,false,true,lieux où s’informer,aucun,locataire,aucune,,taxi,true
2046,6228b164a92c39001fcb7fac,sahel,homme,entre 25 34 an,sousse,recherche dun emploi,,romantique,facebook instagram tik tok,entre 650 1200 dtn mois,true,false,activités sportives,non,nike lacoste bos prada,internet,etudesformations métiers santé,projet particulier,false,true,espaces jeunes sécurité lieux où s’informer,machine a laver automatique,locataire,aucune,,moto,true
2047,62cd9b64bc1cde0020afcb70,tunis,homme,moins 18 an,tunis,,football,action,facebook tik tok,plus der 5000 dtn mois,false,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,sport losirs,voyage,false,false,,machine a laver automatique,propiétaire,aucune,"chez, parent",,false
2048,621937f0a2acb3001fb33b80,"club, africain",homme,,bizerte,collège,football,,facebook,,false,false,activités sportives,oui,,activités associatives,etudesformations,projet detudes projet professionnel,false,false,transport,,,,"chez, parent",,false
2049,62bc2cbbb7925a001fd0c45f,,homme,,medenine,,,horreur,facebook instagram tik tok,entre 3000 5000 dtn mois,false,false,internet,non,nike lacoste bos prada,internet,etudesformations,voyage,true,true,transport évènements culturels,machine a laver automatique,propiétaire,aucune,,,
2050,620fc9f5434532001f105f1a,tunis,homme,,medenine,luniversité,football,horreur,facebook,entre 3000 5000 dtn mois,true,false,sortie entre amis,non,nike lacoste bos prada,activités sportives,etudesformations,voyage,false,true,transport,machine a laver semi automatique,locataire,2,,,
2051,6208d12cca15d4001ff2afad,,homme,entre 18 24 an,tunis,lycée,,action,facebook instagram,inferieur 400 dtn mois,,false,tvjeux vidéos,oui,nike lacoste bos prada,tvjeux vidéos internet,autre,projet particulier,false,false,espaces jeunes évènements culturels instance donner avis,aucun,propiétaire,1,"chez, parent",,false
2052,623d1373203e20001fda6dd1,"club, africain",homme,entre 18 24 an,zaghouan,,,science fiction,snapshat autre tik tok facebook,entre 400 650 dtn mois,true,false,activités sportives activités associatives sortie entre amis lecture internet tvjeux vidéos,oui,chanel saint laurent dior louis vuitton,internet tvjeux vidéos activités sportives sortie entre amis activités associatives,etudesformations offres demploi métiers vie pratique transport horaires d’ouverture différentes structure sport losirs santé logement projets létranger voyage études emplois,voyage projet detudes projet professionnel projet humanitaire carritatif,false,false,évènements culturels espaces jeunes sécurité transport instance donner avis lieux où s’informer lieux où demander conseils structure sportives,machine a laver semi automatique,locataire,1,"chez, parent",bus,
2053,627cb9dde0f7fe002b5136cb,,homme,moins 18 an,kef,collège,football,action,facebook,inferieur 400 dtn mois,true,true,tvjeux vidéos,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,true,true,évènements culturels,aucun,propiétaire,aucune,,,true
2054,62c542cd320843002aded84e,sahel,femme,entre 18 24 an,mahdia,luniversité,,romantique,facebook instagram snapshat tik tok,entre 650 1200 dtn mois,true,true,tvjeux vidéos,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,etudesformations santé projets létranger voyage études emplois métiers,projet particulier,true,false,structure sportives évènements culturels,climatiseur,propiétaire,1,"chez, parent",bus,
2055,6269e6feeecd5a001f8714e5,tunis,,entre 18 24 an,tunis,,,science fiction,facebook autre,plus der 5000 dtn mois,,true,internet,non,nike lacoste bos prada,internet,etudesformations offres demploi,projet professionnel,false,false,autre,climatiseur,propiétaire,plus 2,,"bus, taxi",false
2056,62062df0b872f7001f7d180c,,femme,entre 25 34 an,sidi bouzid,,,action,tik tok,entre 650 1200 dtn mois,true,true,internet,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,autre,projet particulier,true,false,autre,machine a laver semi automatique,propiétaire,aucune,"chez, parent",,true
2057,6298b4d641de33002a2985d4,,homme,entre 18 24 an,sfax,,,horreur,instagram,,,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités associatives,offres demploi,voyage,false,false,transport,machine a laver automatique,propiétaire,aucune,,,false
2058,6237a719894639002ae3cf7d,tunis,homme,entre 18 24 an,tunis,luniversité,football,action,facebook instagram,entre 1800 3000 dtn mois,false,false,tvjeux vidéos activités sportives,oui,nike lacoste bos prada,tvjeux vidéos sortie entre amis lecture,etudesformations offres demploi,projet detudes,true,true,transport espaces jeunes sécurité évènements culturels,machine a laver automatique,propiétaire,1,,,true
2059,6206099cb8dde6001f562393,tunis,homme,entre 18 24 an,tunis,recherche dun emploi,football,action,facebook,inferieur 400 dtn mois,,true,internet,oui,nike lacoste bos prada,activités sportives,offres demploi,voyage,false,true,transport,aucun,propiétaire,aucune,,,true
2060,6277df884b555d001f70b103,,,,sousse,,football,action,facebook,plus der 5000 dtn mois,true,false,activités associatives,oui,nike lacoste bos prada,activités sportives,etudesformations,voyage,true,true,évènements culturels,machine a laver automatique,propiétaire,plus 2,,,true
2061,621f7699af93ec0020bd3dde,"club, africain",,,sfax,,football,romantique,snapshat,plus der 5000 dtn mois,true,false,activités associatives,oui,chanel saint laurent dior louis vuitton,activités sportives,offres demploi métiers,voyage,true,false,évènements culturels,machine a laver semi automatique,locataire,1,,,true
2062,625156e4428ea800202179a4,"club, africain",femme,entre 18 24 an,jendouba,luniversité,,romantique,facebook instagram,inferieur 400 dtn mois,false,false,autre,oui,nike lacoste bos prada,tvjeux vidéos internet,offres demploi etudesformations projets létranger voyage études emplois,projet particulier,false,true,évènements culturels transport lieux où s’informer,aucun,locataire,aucune,,bus,false
2063,62add5cb0564d8001f4a09e9,"club, africain",homme,moins 18 an,tunis,lycée,football,action,autre,inferieur 400 dtn mois,,false,tvjeux vidéos,oui,chanel saint laurent dior louis vuitton,activités sportives,autre,voyage,false,true,structure sportives,aucun,propiétaire,1,"chez, parent",,true
2064,624e39caf17860001fa2b562,tunis,homme,entre 18 24 an,tunis,,football,romantique,facebook,entre 650 1200 dtn mois,true,false,activités sportives internet tvjeux vidéos,oui,nike lacoste bos prada,sortie entre amis,etudesformations,projet detudes,false,false,sécurité,climatiseur,propiétaire,aucune,foyer,bus,false
